[2024-05-31 17:57:50 root] (main.py 192): INFO Namespace(batch_size=256, epochs=3, model='vit_deit_small_patch16_224', multi_reso=False, input_size=224, drop=0.0, drop_path=0.1, model_ema=False, model_ema_decay=0.99996, model_ema_force_cpu=False, opt='adamw', opt_eps=1e-08, opt_betas=None, clip_grad=None, momentum=0.9, weight_decay=0.0, sched='cosine', lr=0.0005, arch_lr=0.01, lr_noise=None, lr_noise_pct=0.67, lr_noise_std=1.0, warmup_lr=1e-06, min_lr=1e-05, arch_min_lr=0.001, decay_epochs=30, warmup_epochs=5, cooldown_epochs=10, patience_epochs=10, decay_rate=0.1, color_jitter=0.4, aa='rand-m9-mstd0.5-inc1', smoothing=0.1, train_interpolation='bicubic', repeated_aug=True, reprob=0.25, remode='pixel', recount=1, resplit=False, mixup=0.8, cutmix=1.0, cutmix_minmax=None, mixup_prob=1.0, mixup_switch_prob=0.5, mixup_mode='batch', finetune='', data_path='/home/datasets/imagenet/imagenet/', data_set='IMNET', inat_category='name', output_dir='/home/pranav/ECCV_workshop/DiffRate/learnt/normal_tome', device='cuda', seed=0, resume='', autoresume=False, start_epoch=0, eval=False, dist_eval=True, num_workers=10, pin_mem=True, world_size=1, port='15662', dist_url='env://', target_flops=2.3, granularity=4, load_compression_rate=False, warmup_compression_rate=False, distributed=False)
[2024-05-31 17:57:55 root] (main.py 258): INFO Creating model: vit_deit_small_patch16_224
[2024-05-31 17:57:58 root] (main.py 346): INFO number of params: 22050664
[2024-05-31 17:57:58 root] (main.py 392): INFO Start training for 3 epochs
[2024-05-31 17:58:43 root] (engine.py 80): INFO merge kept number:[197, 101, 101, 101, 101, 101, 101, 101, 101, 101, 101, 101]
[2024-05-31 17:58:43 root] (utils.py 285): INFO Epoch: [0]  [   0/5004]  eta: 2 days, 13:58:17  lr_architecture: 0.010000  loss_cls: 5.1124 (5.1124)  loss_flops: 0.0716 (0.0716)  flops: 2.5675 (2.5675)  grad_norm: nan (nan)  time: 44.5839  data: 39.6064  max mem: 11052
[2024-05-31 17:59:09 root] (utils.py 285): INFO Epoch: [0]  [  10/5004]  eta: 8:51:35  lr_architecture: 0.010000  loss_cls: 4.8742 (4.6745)  loss_flops: 0.0640 (0.0596)  flops: 2.5529 (2.5432)  grad_norm: nan (nan)  time: 6.3868  data: 5.6654  max mem: 11172
[2024-05-31 17:59:30 root] (utils.py 285): INFO Epoch: [0]  [  20/5004]  eta: 6:01:30  lr_architecture: 0.010000  loss_cls: 4.4596 (4.4411)  loss_flops: 0.0405 (0.0440)  flops: 2.5013 (2.5048)  grad_norm: 0.1083 (nan)  time: 2.3405  data: 2.0394  max mem: 11176
[2024-05-31 17:59:46 root] (utils.py 285): INFO Epoch: [0]  [  30/5004]  eta: 4:47:31  lr_architecture: 0.010000  loss_cls: 4.3716 (4.3957)  loss_flops: 0.0146 (0.0329)  flops: 2.4209 (2.4699)  grad_norm: 0.0871 (nan)  time: 1.8633  data: 1.5543  max mem: 11180
[2024-05-31 18:00:03 root] (utils.py 285): INFO Epoch: [0]  [  40/5004]  eta: 4:11:23  lr_architecture: 0.010000  loss_cls: 4.1796 (4.2850)  loss_flops: 0.0054 (0.0255)  flops: 2.3736 (2.4404)  grad_norm: 0.0696 (nan)  time: 1.6592  data: 1.3640  max mem: 11184
[2024-05-31 18:00:23 root] (utils.py 285): INFO Epoch: [0]  [  50/5004]  eta: 3:54:29  lr_architecture: 0.010000  loss_cls: 3.9923 (4.2441)  loss_flops: 0.0010 (0.0206)  flops: 2.3322 (2.4165)  grad_norm: 0.0571 (nan)  time: 1.8659  data: 1.5668  max mem: 11189
[2024-05-31 18:00:40 root] (utils.py 285): INFO Epoch: [0]  [  60/5004]  eta: 3:38:43  lr_architecture: 0.010000  loss_cls: 4.0583 (4.1849)  loss_flops: 0.0001 (0.0172)  flops: 2.3072 (2.3974)  grad_norm: 0.0569 (nan)  time: 1.8673  data: 1.5524  max mem: 11197
[2024-05-31 18:00:58 root] (utils.py 285): INFO Epoch: [0]  [  70/5004]  eta: 3:28:01  lr_architecture: 0.010000  loss_cls: 3.8132 (4.1049)  loss_flops: 0.0000 (0.0148)  flops: 2.2959 (2.3826)  grad_norm: 0.0523 (nan)  time: 1.7387  data: 1.4346  max mem: 11202
[2024-05-31 18:01:14 root] (utils.py 285): INFO Epoch: [0]  [  80/5004]  eta: 3:18:18  lr_architecture: 0.010000  loss_cls: 3.6861 (4.0588)  loss_flops: 0.0001 (0.0130)  flops: 2.2920 (2.3712)  grad_norm: 0.0483 (nan)  time: 1.6907  data: 1.3844  max mem: 11204
[2024-05-31 18:01:29 root] (utils.py 285): INFO Epoch: [0]  [  90/5004]  eta: 3:09:25  lr_architecture: 0.010000  loss_cls: 3.7368 (4.0134)  loss_flops: 0.0001 (0.0116)  flops: 2.2886 (2.3620)  grad_norm: 0.0485 (nan)  time: 1.5428  data: 1.2280  max mem: 11210
[2024-05-31 18:01:46 root] (engine.py 80): INFO merge kept number:[197, 141, 104, 79, 85, 85, 85, 85, 85, 85, 85, 85]
[2024-05-31 18:01:46 root] (utils.py 285): INFO Epoch: [0]  [ 100/5004]  eta: 3:03:46  lr_architecture: 0.010000  loss_cls: 3.8596 (4.0000)  loss_flops: 0.0001 (0.0105)  flops: 2.2879 (2.3546)  grad_norm: 0.0466 (nan)  time: 1.5682  data: 1.2495  max mem: 11214
[2024-05-31 18:02:01 root] (utils.py 285): INFO Epoch: [0]  [ 110/5004]  eta: 2:57:57  lr_architecture: 0.010000  loss_cls: 3.8721 (3.9808)  loss_flops: 0.0000 (0.0095)  flops: 2.2918 (2.3493)  grad_norm: 0.0380 (nan)  time: 1.5858  data: 1.2663  max mem: 11220
[2024-05-31 18:02:16 root] (utils.py 285): INFO Epoch: [0]  [ 120/5004]  eta: 2:53:33  lr_architecture: 0.010000  loss_cls: 3.7322 (3.9556)  loss_flops: 0.0000 (0.0087)  flops: 2.2957 (2.3452)  grad_norm: 0.0342 (nan)  time: 1.5447  data: 1.2266  max mem: 11223
[2024-05-31 18:02:32 root] (utils.py 285): INFO Epoch: [0]  [ 130/5004]  eta: 2:49:26  lr_architecture: 0.010000  loss_cls: 3.6729 (3.9214)  loss_flops: 0.0000 (0.0081)  flops: 2.3009 (2.3424)  grad_norm: 0.0307 (nan)  time: 1.5537  data: 1.2339  max mem: 11227
[2024-05-31 18:02:52 root] (utils.py 285): INFO Epoch: [0]  [ 140/5004]  eta: 2:48:53  lr_architecture: 0.010000  loss_cls: 3.5289 (3.8902)  loss_flops: 0.0001 (0.0075)  flops: 2.3088 (2.3403)  grad_norm: 0.0252 (nan)  time: 1.7885  data: 1.4700  max mem: 11231
[2024-05-31 18:03:08 root] (utils.py 285): INFO Epoch: [0]  [ 150/5004]  eta: 2:45:39  lr_architecture: 0.010000  loss_cls: 3.5289 (3.8597)  loss_flops: 0.0002 (0.0070)  flops: 2.3128 (2.3386)  grad_norm: 0.0252 (nan)  time: 1.7966  data: 1.4888  max mem: 11232
[2024-05-31 18:03:23 root] (utils.py 285): INFO Epoch: [0]  [ 160/5004]  eta: 2:42:55  lr_architecture: 0.010000  loss_cls: 3.5023 (3.8447)  loss_flops: 0.0003 (0.0066)  flops: 2.3167 (2.3376)  grad_norm: 0.0255 (nan)  time: 1.5578  data: 1.2486  max mem: 11234
[2024-05-31 18:03:39 root] (utils.py 285): INFO Epoch: [0]  [ 170/5004]  eta: 2:40:31  lr_architecture: 0.010000  loss_cls: 3.5023 (3.8182)  loss_flops: 0.0006 (0.0063)  flops: 2.3246 (2.3370)  grad_norm: 0.0214 (nan)  time: 1.5760  data: 1.2560  max mem: 11234
[2024-05-31 18:03:55 root] (utils.py 285): INFO Epoch: [0]  [ 180/5004]  eta: 2:38:26  lr_architecture: 0.010000  loss_cls: 3.3511 (3.7847)  loss_flops: 0.0008 (0.0060)  flops: 2.3286 (2.3367)  grad_norm: 0.0187 (nan)  time: 1.5881  data: 1.2770  max mem: 11237
[2024-05-31 18:04:12 root] (utils.py 285): INFO Epoch: [0]  [ 190/5004]  eta: 2:37:00  lr_architecture: 0.010000  loss_cls: 3.3128 (3.7709)  loss_flops: 0.0009 (0.0057)  flops: 2.3305 (2.3361)  grad_norm: 0.0198 (nan)  time: 1.6528  data: 1.3425  max mem: 11239
[2024-05-31 18:04:29 root] (engine.py 80): INFO merge kept number:[197, 157, 122, 78, 77, 77, 77, 77, 77, 77, 77, 77]
[2024-05-31 18:04:29 root] (utils.py 285): INFO Epoch: [0]  [ 200/5004]  eta: 2:35:32  lr_architecture: 0.010000  loss_cls: 3.3336 (3.7414)  loss_flops: 0.0007 (0.0055)  flops: 2.3261 (2.3358)  grad_norm: 0.0223 (nan)  time: 1.6885  data: 1.3666  max mem: 11285
[2024-05-31 18:04:44 root] (utils.py 285): INFO Epoch: [0]  [ 210/5004]  eta: 2:33:39  lr_architecture: 0.010000  loss_cls: 3.5035 (3.7241)  loss_flops: 0.0002 (0.0052)  flops: 2.3137 (2.3344)  grad_norm: 0.0223 (nan)  time: 1.6000  data: 1.2813  max mem: 11288
[2024-05-31 18:05:02 root] (utils.py 285): INFO Epoch: [0]  [ 220/5004]  eta: 2:32:51  lr_architecture: 0.010000  loss_cls: 3.5035 (3.7050)  loss_flops: 0.0000 (0.0050)  flops: 2.3013 (2.3328)  grad_norm: 0.0245 (nan)  time: 1.6614  data: 1.3384  max mem: 11293
[2024-05-31 18:05:19 root] (utils.py 285): INFO Epoch: [0]  [ 230/5004]  eta: 2:31:40  lr_architecture: 0.010000  loss_cls: 3.4615 (3.6874)  loss_flops: 0.0000 (0.0048)  flops: 2.2977 (2.3313)  grad_norm: 0.0242 (nan)  time: 1.7297  data: 1.4092  max mem: 11300
[2024-05-31 18:05:34 root] (utils.py 285): INFO Epoch: [0]  [ 240/5004]  eta: 2:30:04  lr_architecture: 0.010000  loss_cls: 3.5965 (3.6738)  loss_flops: 0.0001 (0.0046)  flops: 2.3048 (2.3305)  grad_norm: 0.0242 (nan)  time: 1.5920  data: 1.2785  max mem: 11308
[2024-05-31 18:05:54 root] (utils.py 285): INFO Epoch: [0]  [ 250/5004]  eta: 2:30:13  lr_architecture: 0.010000  loss_cls: 3.2997 (3.6531)  loss_flops: 0.0002 (0.0044)  flops: 2.3146 (2.3299)  grad_norm: 0.0204 (nan)  time: 1.7767  data: 1.4473  max mem: 11310
[2024-05-31 18:06:10 root] (utils.py 285): INFO Epoch: [0]  [ 260/5004]  eta: 2:28:54  lr_architecture: 0.010000  loss_cls: 3.2352 (3.6326)  loss_flops: 0.0002 (0.0042)  flops: 2.3139 (2.3292)  grad_norm: 0.0129 (nan)  time: 1.8002  data: 1.4757  max mem: 11313
