[2024-07-01 14:07:48 root] (main.py 197): INFO Namespace(batch_size=256, epochs=3, model='vit_deit_small_patch16_224', multi_reso=False, input_size=224, drop=0.0, drop_path=0.1, model_ema=False, model_ema_decay=0.99996, model_ema_force_cpu=False, opt='adamw', opt_eps=1e-08, opt_betas=None, clip_grad=None, momentum=0.9, weight_decay=0.0, sched='cosine', lr=0.0005, arch_lr=0.01, lr_noise=None, lr_noise_pct=0.67, lr_noise_std=1.0, warmup_lr=1e-06, min_lr=1e-05, arch_min_lr=0.001, decay_epochs=30, warmup_epochs=5, cooldown_epochs=10, patience_epochs=10, decay_rate=0.1, color_jitter=0.4, aa='rand-m9-mstd0.5-inc1', smoothing=0.1, train_interpolation='bicubic', repeated_aug=True, reprob=0.25, remode='pixel', recount=1, resplit=False, mixup=0.8, cutmix=1.0, cutmix_minmax=None, mixup_prob=1.0, mixup_switch_prob=0.5, mixup_mode='batch', finetune='', data_path='/home/shivam/datasets/imagenet', data_set='IMNET', inat_category='name', output_dir='/home/pranav/DiffRate/learnt/LSMS', device='cuda', seed=0, resume='', autoresume=False, start_epoch=0, eval=False, dist_eval=True, num_workers=32, pin_mem=True, world_size=1, port='15662', dist_url='env://', target_flops=3.0, target_etrr=25.0, target_thru=74.0, target_batch_size=8, granularity=4, load_compression_rate=False, warmup_compression_rate=False, distributed=False)
[2024-07-01 14:07:51 root] (main.py 263): INFO Creating model: vit_deit_small_patch16_224
[2024-07-01 14:08:58 root] (main.py 350): INFO number of params: 22050664
[2024-07-01 14:08:58 root] (main.py 396): INFO Start training for 3 epochs
[2024-07-01 14:11:25 root] (main.py 197): INFO Namespace(batch_size=256, epochs=3, model='vit_deit_small_patch16_224', multi_reso=False, input_size=224, drop=0.0, drop_path=0.1, model_ema=False, model_ema_decay=0.99996, model_ema_force_cpu=False, opt='adamw', opt_eps=1e-08, opt_betas=None, clip_grad=None, momentum=0.9, weight_decay=0.0, sched='cosine', lr=0.0005, arch_lr=0.01, lr_noise=None, lr_noise_pct=0.67, lr_noise_std=1.0, warmup_lr=1e-06, min_lr=1e-05, arch_min_lr=0.001, decay_epochs=30, warmup_epochs=5, cooldown_epochs=10, patience_epochs=10, decay_rate=0.1, color_jitter=0.4, aa='rand-m9-mstd0.5-inc1', smoothing=0.1, train_interpolation='bicubic', repeated_aug=True, reprob=0.25, remode='pixel', recount=1, resplit=False, mixup=0.8, cutmix=1.0, cutmix_minmax=None, mixup_prob=1.0, mixup_switch_prob=0.5, mixup_mode='batch', finetune='', data_path='/home/shivam/datasets/imagenet', data_set='IMNET', inat_category='name', output_dir='/home/pranav/DiffRate/learnt/LSMS', device='cuda', seed=0, resume='', autoresume=False, start_epoch=0, eval=False, dist_eval=True, num_workers=32, pin_mem=True, world_size=1, port='15662', dist_url='env://', target_flops=3.0, target_etrr=25.0, target_thru=74.0, target_batch_size=8, granularity=4, load_compression_rate=False, warmup_compression_rate=False, distributed=False)
[2024-07-01 14:11:29 root] (main.py 263): INFO Creating model: vit_deit_small_patch16_224
[2024-07-01 14:11:33 root] (main.py 350): INFO number of params: 22050664
[2024-07-01 14:11:33 root] (main.py 396): INFO Start training for 3 epochs
[2024-07-01 14:11:43 root] (engine.py 116): INFO merge kept number:[197, 101, 101, 101, 101, 101, 101, 101, 101, 101, 101, 101]
[2024-07-01 14:11:43 root] (utils.py 284): INFO Epoch: [0]  [   0/5004]  eta: 14:04:14  lr_architecture: 0.010000  loss_cls: 5.1074 (5.1074)  thru: 98.0894 (98.0894)  thru_loss: 580.3007 (580.3007)  flops: 2.5675 (2.5675)  grad_norm: 0.1175 (0.1175)  time: 10.1229  data: 3.7486  max mem: 16516
[2024-07-01 14:11:52 root] (utils.py 284): INFO Epoch: [0]  [  10/5004]  eta: 2:23:58  lr_architecture: 0.010000  loss_cls: 4.7889 (4.6358)  thru: 95.8260 (96.2819)  thru_loss: 476.3741 (497.3342)  flops: 2.5702 (2.5709)  grad_norm: 0.0920 (0.0901)  time: 1.7298  data: 0.3413  max mem: 16774
[2024-07-01 14:11:58 root] (utils.py 284): INFO Epoch: [0]  [  20/5004]  eta: 1:36:38  lr_architecture: 0.010000  loss_cls: 4.3129 (4.3611)  thru: 95.3251 (95.7723)  thru_loss: 454.7594 (474.7703)  flops: 2.5633 (2.5625)  grad_norm: 0.0695 (0.0800)  time: 0.7155  data: 0.0004  max mem: 16779
[2024-07-01 14:12:03 root] (utils.py 284): INFO Epoch: [0]  [  30/5004]  eta: 1:19:58  lr_architecture: 0.010000  loss_cls: 4.2339 (4.2779)  thru: 95.3251 (96.7171)  thru_loss: 454.7594 (518.8744)  flops: 2.5438 (2.5540)  grad_norm: 0.0654 (0.0742)  time: 0.5440  data: 0.0003  max mem: 16786
[2024-07-01 14:12:09 root] (utils.py 284): INFO Epoch: [0]  [  40/5004]  eta: 1:11:18  lr_architecture: 0.010000  loss_cls: 4.0102 (4.1356)  thru: 98.9036 (97.2427)  thru_loss: 620.1894 (543.2086)  flops: 2.5252 (2.5451)  grad_norm: 0.0515 (0.0689)  time: 0.5451  data: 0.0003  max mem: 16790
[2024-07-01 14:12:14 root] (utils.py 284): INFO Epoch: [0]  [  50/5004]  eta: 1:05:57  lr_architecture: 0.010000  loss_cls: 3.8690 (4.0830)  thru: 99.0110 (97.7022)  thru_loss: 625.5502 (565.0751)  flops: 2.5019 (2.5336)  grad_norm: 0.0473 (0.0641)  time: 0.5416  data: 0.0003  max mem: 16794
[2024-07-01 14:12:20 root] (utils.py 284): INFO Epoch: [0]  [  60/5004]  eta: 1:02:20  lr_architecture: 0.010000  loss_cls: 3.8949 (4.0105)  thru: 99.7884 (98.2483)  thru_loss: 665.0391 (592.3704)  flops: 2.4662 (2.5205)  grad_norm: 0.0435 (0.0611)  time: 0.5405  data: 0.0003  max mem: 16799
[2024-07-01 14:12:25 root] (utils.py 284): INFO Epoch: [0]  [  70/5004]  eta: 0:59:42  lr_architecture: 0.010000  loss_cls: 3.6251 (3.9282)  thru: 101.6900 (98.7429)  thru_loss: 766.7337 (617.4767)  flops: 2.4324 (2.5062)  grad_norm: 0.0388 (0.0580)  time: 0.5406  data: 0.0003  max mem: 16802
[2024-07-01 14:12:30 root] (utils.py 284): INFO Epoch: [0]  [  80/5004]  eta: 0:57:42  lr_architecture: 0.010000  loss_cls: 3.4597 (3.8808)  thru: 101.5422 (98.9813)  thru_loss: 758.5752 (629.1095)  flops: 2.3969 (2.4918)  grad_norm: 0.0367 (0.0553)  time: 0.5406  data: 0.0003  max mem: 16804
[2024-07-01 14:12:36 root] (utils.py 284): INFO Epoch: [0]  [  90/5004]  eta: 0:56:09  lr_architecture: 0.010000  loss_cls: 3.5088 (3.8370)  thru: 100.6166 (99.2853)  thru_loss: 708.4438 (644.7885)  flops: 2.3759 (2.4784)  grad_norm: 0.0367 (0.0533)  time: 0.5424  data: 0.0003  max mem: 16810
[2024-07-01 14:12:41 root] (engine.py 116): INFO merge kept number:[197, 136, 125, 101, 78, 101, 101, 101, 101, 101, 101, 101]
[2024-07-01 14:12:41 root] (utils.py 284): INFO Epoch: [0]  [ 100/5004]  eta: 0:54:54  lr_architecture: 0.010000  loss_cls: 3.6562 (3.8297)  thru: 103.3895 (99.6934)  thru_loss: 863.7411 (666.5710)  flops: 2.3615 (2.4664)  grad_norm: 0.0369 (0.0517)  time: 0.5443  data: 0.0003  max mem: 16814
[2024-07-01 14:12:47 root] (utils.py 284): INFO Epoch: [0]  [ 110/5004]  eta: 0:53:52  lr_architecture: 0.010000  loss_cls: 3.7057 (3.8107)  thru: 103.3793 (99.9844)  thru_loss: 863.1421 (681.8938)  flops: 2.3607 (2.4580)  grad_norm: 0.0340 (0.0501)  time: 0.5457  data: 0.0004  max mem: 16818
[2024-07-01 14:12:52 root] (utils.py 284): INFO Epoch: [0]  [ 120/5004]  eta: 0:52:57  lr_architecture: 0.010000  loss_cls: 3.6712 (3.7896)  thru: 100.9217 (99.9020)  thru_loss: 724.7755 (677.2667)  flops: 2.3928 (2.4541)  grad_norm: 0.0278 (0.0483)  time: 0.5444  data: 0.0003  max mem: 16819
[2024-07-01 14:12:58 root] (utils.py 284): INFO Epoch: [0]  [ 130/5004]  eta: 0:52:11  lr_architecture: 0.010000  loss_cls: 3.4789 (3.7571)  thru: 98.1078 (99.7452)  thru_loss: 581.1854 (668.9825)  flops: 2.4190 (2.4532)  grad_norm: 0.0229 (0.0464)  time: 0.5419  data: 0.0003  max mem: 16822
[2024-07-01 14:13:03 root] (utils.py 284): INFO Epoch: [0]  [ 140/5004]  eta: 0:51:30  lr_architecture: 0.010000  loss_cls: 3.4594 (3.7295)  thru: 97.6692 (99.5823)  thru_loss: 560.2287 (660.5345)  flops: 2.4557 (2.4547)  grad_norm: 0.0228 (0.0447)  time: 0.5431  data: 0.0003  max mem: 16824
[2024-07-01 14:13:08 root] (utils.py 284): INFO Epoch: [0]  [ 150/5004]  eta: 0:50:54  lr_architecture: 0.010000  loss_cls: 3.3740 (3.6975)  thru: 97.3563 (99.4115)  thru_loss: 545.5168 (651.8333)  flops: 2.4801 (2.4573)  grad_norm: 0.0189 (0.0430)  time: 0.5427  data: 0.0002  max mem: 16826
[2024-07-01 14:13:14 root] (utils.py 284): INFO Epoch: [0]  [ 160/5004]  eta: 0:50:21  lr_architecture: 0.010000  loss_cls: 3.3992 (3.6805)  thru: 96.7991 (99.2429)  thru_loss: 519.7980 (643.3451)  flops: 2.5044 (2.4609)  grad_norm: 0.0185 (0.0417)  time: 0.5416  data: 0.0002  max mem: 16827
[2024-07-01 14:13:19 root] (utils.py 284): INFO Epoch: [0]  [ 170/5004]  eta: 0:49:52  lr_architecture: 0.010000  loss_cls: 3.3531 (3.6544)  thru: 96.6207 (99.0897)  thru_loss: 511.6956 (635.6524)  flops: 2.5208 (2.4646)  grad_norm: 0.0170 (0.0402)  time: 0.5426  data: 0.0002  max mem: 16827
[2024-07-01 14:13:25 root] (utils.py 284): INFO Epoch: [0]  [ 180/5004]  eta: 0:49:26  lr_architecture: 0.010000  loss_cls: 3.2936 (3.6257)  thru: 96.5673 (98.9315)  thru_loss: 509.2830 (627.8308)  flops: 2.5287 (2.4684)  grad_norm: 0.0150 (0.0389)  time: 0.5442  data: 0.0002  max mem: 16827
[2024-07-01 14:13:30 root] (utils.py 284): INFO Epoch: [0]  [ 190/5004]  eta: 0:49:02  lr_architecture: 0.010000  loss_cls: 3.2542 (3.6118)  thru: 96.1247 (98.7765)  thru_loss: 489.5011 (620.2338)  flops: 2.5367 (2.4727)  grad_norm: 0.0162 (0.0378)  time: 0.5435  data: 0.0002  max mem: 16830
[2024-07-01 14:13:36 root] (engine.py 116): INFO merge kept number:[197, 152, 139, 114, 88, 101, 101, 101, 101, 101, 101, 101]
[2024-07-01 14:13:36 root] (utils.py 284): INFO Epoch: [0]  [ 200/5004]  eta: 0:48:39  lr_architecture: 0.010000  loss_cls: 3.0765 (3.5855)  thru: 95.7341 (98.6201)  thru_loss: 472.3728 (612.6587)  flops: 2.5571 (2.4774)  grad_norm: 0.0139 (0.0367)  time: 0.5420  data: 0.0002  max mem: 16831
[2024-07-01 14:13:41 root] (utils.py 284): INFO Epoch: [0]  [ 210/5004]  eta: 0:48:18  lr_architecture: 0.010000  loss_cls: 3.3727 (3.5684)  thru: 95.5379 (98.4130)  thru_loss: 463.8803 (603.0911)  flops: 2.5775 (2.4829)  grad_norm: 0.0137 (0.0358)  time: 0.5428  data: 0.0003  max mem: 16832
[2024-07-01 14:13:46 root] (utils.py 284): INFO Epoch: [0]  [ 220/5004]  eta: 0:47:59  lr_architecture: 0.010000  loss_cls: 3.4217 (3.5476)  thru: 93.6814 (98.1955)  thru_loss: 387.3580 (593.1965)  flops: 2.5980 (2.4886)  grad_norm: 0.0141 (0.0350)  time: 0.5443  data: 0.0003  max mem: 16833
[2024-07-01 14:13:52 root] (utils.py 284): INFO Epoch: [0]  [ 230/5004]  eta: 0:47:41  lr_architecture: 0.010000  loss_cls: 3.2374 (3.5326)  thru: 93.5352 (97.9869)  thru_loss: 381.6229 (583.7703)  flops: 2.6184 (2.4948)  grad_norm: 0.0130 (0.0341)  time: 0.5437  data: 0.0003  max mem: 16835
[2024-07-01 14:13:57 root] (utils.py 284): INFO Epoch: [0]  [ 240/5004]  eta: 0:47:24  lr_architecture: 0.010000  loss_cls: 3.3404 (3.5211)  thru: 93.2648 (97.7639)  thru_loss: 371.1320 (573.9233)  flops: 2.6410 (2.5016)  grad_norm: 0.0126 (0.0334)  time: 0.5433  data: 0.0003  max mem: 16837
[2024-07-01 14:14:03 root] (utils.py 284): INFO Epoch: [0]  [ 250/5004]  eta: 0:47:09  lr_architecture: 0.010000  loss_cls: 3.3404 (3.5025)  thru: 92.2352 (97.5354)  thru_loss: 332.5230 (564.0084)  flops: 2.6654 (2.5084)  grad_norm: 0.0126 (0.0326)  time: 0.5456  data: 0.0003  max mem: 16838
[2024-07-01 14:14:08 root] (utils.py 284): INFO Epoch: [0]  [ 260/5004]  eta: 0:46:53  lr_architecture: 0.010000  loss_cls: 3.2054 (3.4835)  thru: 91.9804 (97.3223)  thru_loss: 323.2932 (554.7783)  flops: 2.6674 (2.5145)  grad_norm: 0.0115 (0.0318)  time: 0.5451  data: 0.0003  max mem: 16838
[2024-07-01 14:14:14 root] (utils.py 284): INFO Epoch: [0]  [ 270/5004]  eta: 0:46:39  lr_architecture: 0.010000  loss_cls: 3.0050 (3.4701)  thru: 91.9804 (97.1243)  thru_loss: 323.2932 (546.2044)  flops: 2.6675 (2.5202)  grad_norm: 0.0125 (0.0313)  time: 0.5440  data: 0.0003  max mem: 16838
[2024-07-01 14:14:19 root] (utils.py 284): INFO Epoch: [0]  [ 280/5004]  eta: 0:46:25  lr_architecture: 0.010000  loss_cls: 3.4138 (3.4654)  thru: 91.9320 (96.9268)  thru_loss: 321.5555 (537.7618)  flops: 2.6714 (2.5263)  grad_norm: 0.0119 (0.0307)  time: 0.5457  data: 0.0003  max mem: 16843
[2024-07-01 14:14:25 root] (utils.py 284): INFO Epoch: [0]  [ 290/5004]  eta: 0:46:12  lr_architecture: 0.010000  loss_cls: 3.3150 (3.4465)  thru: 90.7465 (96.7104)  thru_loss: 280.4457 (528.7873)  flops: 2.7124 (2.5331)  grad_norm: 0.0109 (0.0301)  time: 0.5450  data: 0.0003  max mem: 16846
[2024-07-01 14:14:30 root] (engine.py 116): INFO merge kept number:[197, 162, 150, 123, 96, 101, 101, 101, 101, 101, 101, 101]
